Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
2556637;11;27/10/2015 18:10;Strada Urbana;VIA APPIA PIGNATELLI;all'intersezione semaforizzata con;VIA DELL'ALMONE;VIA DELL'ALMONE;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Sufficiente;Sufficiente;0;0;0;2;12.52686;41.85241;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556639;18;28/10/2015 06:15;Strada Urbana;PIAZZA S. GIOVANNI BATTISTA DE LA SALLE;in prossimità;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;3;12.42751;41.89842;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556639;18;28/10/2015 06:15;Strada Urbana;PIAZZA S. GIOVANNI BATTISTA DE LA SALLE;in prossimità;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;3;12.42751;41.89842;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556639;18;28/10/2015 06:15;Strada Urbana;PIAZZA S. GIOVANNI BATTISTA DE LA SALLE;in prossimità;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;0;0;0;3;12.42751;41.89842;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556655;11;27/10/2015 19:20;Strada Urbana;VIALE CARLO TOMMASO ODESCALCHI;all'intersezione con;VIA FLAVIA TIZIANA;VIA FLAVIA TIZIANA;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;1;0;0;2;12.50125;41.8574;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;;
2556655;11;27/10/2015 19:20;Strada Urbana;VIALE CARLO TOMMASO ODESCALCHI;all'intersezione con;VIA FLAVIA TIZIANA;VIA FLAVIA TIZIANA;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;1;0;0;2;12.50125;41.8574;-1;2;Altro;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556655;11;27/10/2015 19:20;Strada Urbana;VIALE CARLO TOMMASO ODESCALCHI;all'intersezione con;VIA FLAVIA TIZIANA;VIA FLAVIA TIZIANA;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;1;0;0;2;12.50125;41.8574;-1;2;Altro;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556666;20;27/10/2015 20:15;Provinciale;VIA FLAMINIA;in corrispondenza;;della chilometrica;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;0;0;0;3;12.49365;41.97919;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
2556666;20;27/10/2015 20:15;Provinciale;VIA FLAMINIA;in corrispondenza;;della chilometrica;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;0;0;0;3;12.49365;41.97919;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556666;20;27/10/2015 20:15;Provinciale;VIA FLAMINIA;in corrispondenza;;della chilometrica;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Sufficiente;0;0;0;3;12.49365;41.97919;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente;
2556671;20;27/10/2015 12:15;Provinciale entro l'abitato;VIA DI VALLE MURICANA;in prossimità;;del civico n.;511A;;Scontro frontale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;0;12.46721;42.02683;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;;
2556671;20;27/10/2015 12:15;Provinciale entro l'abitato;VIA DI VALLE MURICANA;in prossimità;;del civico n.;511A;;Scontro frontale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;0;12.46721;42.02683;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;;
2556673;13;27/10/2015 10:20;Strada Urbana;VIA GIUSEPPE MOLTENI;all'intersezione con;VIA FEDERICO VIANELLO;VIA FEDERICO VIANELLO;;;Tamponamento;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.34664;41.77102;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;;
2556673;13;27/10/2015 10:20;Strada Urbana;VIA GIUSEPPE MOLTENI;all'intersezione con;VIA FEDERICO VIANELLO;VIA FEDERICO VIANELLO;;;Tamponamento;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.34664;41.77102;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556687;1;28/10/2015 07:35;Strada Urbana;VIA MERULANA;da specificare;;;;all'altezza di via R. Bonghi;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;3;12.50295;41.89015;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556687;1;28/10/2015 07:35;Strada Urbana;VIA MERULANA;da specificare;;;;all'altezza di via R. Bonghi;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;3;12.50295;41.89015;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente;
2556687;1;28/10/2015 07:35;Strada Urbana;VIA MERULANA;da specificare;;;;all'altezza di via R. Bonghi;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;Ore Diurne;0;0;0;3;12.50295;41.89015;-1;3;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;;;;Pedone;M;Rifiuta cure immediate;0;NON DECEDUTO;;;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;4;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;4;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;4;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;5;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;;
2556692;11;27/10/2015 23:15;Provinciale;VIA PONTINA;in prossimità;;della chilometrica;17.9;;Veicoli in marcia contro veicoli fermi;Curva a visuale libera;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nuvoloso;Normale;Insufficiente;Inesistente;4;0;0;6;12.45192;41.79229;-1;5;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso;
2556698;2;27/10/2015 18:55;Strada Urbana;VIALE PIETRO DE COUBERTIN;da specificare;;;;prossimità Via Gran Bretagna;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;1;0;0;2;12.47482;41.93018;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;;
2556698;2;27/10/2015 18:55;Strada Urbana;VIALE PIETRO DE COUBERTIN;da specificare;;;;prossimità Via Gran Bretagna;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;1;0;0;2;12.47482;41.93018;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556698;2;27/10/2015 18:55;Strada Urbana;VIALE PIETRO DE COUBERTIN;da specificare;;;;prossimità Via Gran Bretagna;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;1;0;0;2;12.47482;41.93018;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556705;19;27/10/2015 10:30;Strada Urbana;VIA DELL'ACQUEDOTTO DEL PESCHIERA;in corrispondenza;;del civico n.;30;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12.42381;41.93956;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556707;19;27/10/2015 11:45;Strada Urbana;VIA AROLA;da specificare;;;;ingresso parcheggio conad;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12.38218;41.93068;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556707;19;27/10/2015 11:45;Strada Urbana;VIA AROLA;da specificare;;;;ingresso parcheggio conad;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12.38218;41.93068;-1;2;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556730;13;27/10/2015 17:30;Strada Urbana;VIA EUGENIO CECCONI;all'intersezione con;VIA DI MACCHIA PALOCCO;VIA DI MACCHIA PALOCCO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;4;12.34169;41.76559;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556730;13;27/10/2015 17:30;Strada Urbana;VIA EUGENIO CECCONI;all'intersezione con;VIA DI MACCHIA PALOCCO;VIA DI MACCHIA PALOCCO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;4;12.34169;41.76559;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;;
2556730;13;27/10/2015 17:30;Strada Urbana;VIA EUGENIO CECCONI;all'intersezione con;VIA DI MACCHIA PALOCCO;VIA DI MACCHIA PALOCCO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;4;12.34169;41.76559;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556730;13;27/10/2015 17:30;Strada Urbana;VIA EUGENIO CECCONI;all'intersezione con;VIA DI MACCHIA PALOCCO;VIA DI MACCHIA PALOCCO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;4;12.34169;41.76559;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
2556734;13;27/10/2015 04:16;Strada Urbana;VIA DEGLI STRAUSS;in corrispondenza;;del civico n.;109;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;1;12.37303;41.75145;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556748;19;27/10/2015 12:30;Strada Urbana;VIA CASTELLAMONTE;da specificare;;;;fronte civico 128;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;3;12.34722;41.9728;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
2556748;19;27/10/2015 12:30;Strada Urbana;VIA CASTELLAMONTE;da specificare;;;;fronte civico 128;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;3;12.34722;41.9728;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
2556748;19;27/10/2015 12:30;Strada Urbana;VIA CASTELLAMONTE;da specificare;;;;fronte civico 128;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;3;12.34722;41.9728;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556755;19;27/10/2015 13:05;Strada Urbana;VIA FIAMIGNANO;in corrispondenza;;del civico n.;3;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Ore Diurne;0;0;0;1;12.41131;41.96778;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556758;19;27/10/2015 16:35;Strada Urbana;VIA PIETRO GASPARRI;in prossimità;;del civico n.;33;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12.41459;41.92137;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
2556758;19;27/10/2015 16:35;Strada Urbana;VIA PIETRO GASPARRI;in prossimità;;del civico n.;33;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12.41459;41.92137;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso;
2556758;19;27/10/2015 16:35;Strada Urbana;VIA PIETRO GASPARRI;in prossimità;;del civico n.;33;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12.41459;41.92137;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556758;19;27/10/2015 16:35;Strada Urbana;VIA PIETRO GASPARRI;in prossimità;;del civico n.;33;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;4;12.41459;41.92137;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
2556761;11;28/10/2015 07:45;Strada Urbana;VIA NICOLO' DA PISTOIA;all'intersezione con;VIA IGNAZIO PERSICO;VIA IGNAZIO PERSICO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.48696;41.86587;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556761;11;28/10/2015 07:45;Strada Urbana;VIA NICOLO' DA PISTOIA;all'intersezione con;VIA IGNAZIO PERSICO;VIA IGNAZIO PERSICO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.48696;41.86587;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso;
2556761;11;28/10/2015 07:45;Strada Urbana;VIA NICOLO' DA PISTOIA;all'intersezione con;VIA IGNAZIO PERSICO;VIA IGNAZIO PERSICO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.48696;41.86587;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso;
2556761;11;28/10/2015 07:45;Strada Urbana;VIA NICOLO' DA PISTOIA;all'intersezione con;VIA IGNAZIO PERSICO;VIA IGNAZIO PERSICO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;1;0;0;3;12.48696;41.86587;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso;
2556762;13;27/10/2015 15:10;Strada Urbana;VIALE ALESSANDRO RUSPOLI;da specificare;;;;ALT. FERMATA ATAC 78439;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12.34564;41.78792;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Non accertato;;
2556762;13;27/10/2015 15:10;Strada Urbana;VIALE ALESSANDRO RUSPOLI;da specificare;;;;ALT. FERMATA ATAC 78439;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12.34564;41.78792;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;;
2556762;13;27/10/2015 15:10;Strada Urbana;VIALE ALESSANDRO RUSPOLI;da specificare;;;;ALT. FERMATA ATAC 78439;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12.34564;41.78792;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556764;19;27/10/2015 23:15;Strada Urbana;VIA DELLA CAMILLUCCIA;in corrispondenza;;del civico n.;120;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;1;12.44427;41.93335;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;;
2556764;19;27/10/2015 23:15;Strada Urbana;VIA DELLA CAMILLUCCIA;in corrispondenza;;del civico n.;120;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;1;12.44427;41.93335;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;;
2556768;19;27/10/2015 19:30;Strada Urbana;VIA DI S. MARIA DI GALERIA;in corrispondenza;;del civico n.;381;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Inesistente;0;0;0;2;12.30705;41.98197;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556768;19;27/10/2015 19:30;Strada Urbana;VIA DI S. MARIA DI GALERIA;in corrispondenza;;del civico n.;381;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Scarso;Buona;Inesistente;0;0;0;2;12.30705;41.98197;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso;
2556776;4;27/10/2015 17:40;Strada Urbana;VIA GARGANO;da specificare;;;;fronte civico 16;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Sdrucciolevole (pietrisco);Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.53442;41.93583;-1;1;Ciclomotore;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;;;
2556776;4;27/10/2015 17:40;Strada Urbana;VIA GARGANO;da specificare;;;;fronte civico 16;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Sdrucciolevole (pietrisco);Asfaltata;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.53442;41.93583;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;;
2556806;12;27/10/2015 18:50;Strada Urbana;VIA OSTIENSE;da specificare;;;;via Fosso del Torrino;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Sufficiente;Insufficiente;1;0;0;1;12.45833;41.83637;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso;
